ORF,Name,Allele,Strain,Plate,Row,Column
YMR271C,URA10,,DMA3865,TS2,1,12
YMR271C,URA10,,DMA3865,TS2,1,13
YMR271C,URA10,,DMA3865,TS2,1,14
YMR271C,URA10,,DMA3865,TS2,1,15
YMR271C,URA10,,DMA3865,TS2,1,16
YMR271C,URA10,,DMA3865,TS2,1,17
YMR271C,URA10,,DMA3865,TS2,1,18
YMR271C,URA10,,DMA3865,TS2,1,19
YMR271C,URA10,,DMA3865,TS2,1,20
YMR271C,URA10,,DMA3865,TS2,1,21
YMR271C,URA10,,DMA3865,TS2,1,22
YMR271C,URA10,,DMA3865,TS2,1,23
YMR271C,URA10,,DMA3865,TS2,1,24
YMR271C,URA10,,DMA3865,TS2,2,1
YEL034W,HYP2,hyp2-2,TSA750,TS2,2,2
YMR154C,RIM13,,DMA3750,TS2,2,3
YBR253W,SRB6,srb6-5001,TSA1068,TS2,2,4
YDL220C,CDC13,cdc13-1,TSA881,TS2,2,5
YGR113W,DAM1,dam1-11,TSA240,TS2,2,6
YBR082C,UBC4,,DMA245,TS2,2,7
YBR070C,ALG14,alg14-5001,TSA1061,TS2,2,8
YKL074C,MUD2,,DMA2820,TS2,2,9
YDR303C,RSC3,rsc3-1,TSA503,TS2,2,10
YNL079C,TPM1,,DMA3988,TS2,2,11
YPL101W,ELP4,,DMA4843,TS2,2,12
YFL039C,ACT1,act1-108,TSA904,TS2,2,13
YHR122W,CIA2,cia2-5001,TSA1208,TS2,2,14
YNL102W,POL1,pol1-12,TSA897,TS2,2,15
YLR078C,BOS1,bos1-1,TSA199,TS2,2,16
YOR149C,SMP3,smp3-1,TSA849,TS2,2,17
YFL009W,CDC4,cdc4-1,TSA878,TS2,2,18
YAR019C,CDC15,cdc15-2,TSA882,TS2,2,19
YPR055W,SEC8,sec8-6,TSA364,TS2,2,20
YFL013C,IES1,,DMA5282,TS2,2,21
YJR065C,ARP3,arp3-h161a,TSA297,TS2,2,22
YGR092W,DBF2,,DMA1850,TS2,2,23
YMR271C,URA10,,DMA3865,TS2,2,24
YMR271C,URA10,,DMA3865,TS2,3,1
YFL039C,ACT1,act1-124,TSA72,TS2,3,2
YFL034C-B,MOB2,mob2-19,TSA939,TS2,3,3
YDR060W,MAK21,mak21-3,TSA250,TS2,3,4
YLR100W,ERG27,erg27-5001,TSA1172,TS2,3,5
YML065W,ORC1,orc1-5001,TSA1170,TS2,3,6
YLL031C,GPI13,gpi13-4,TSA959,TS2,3,7
YNL061W,NOP2,nop2-4,TSA627,TS2,3,8
YKL189W,HYM1,hym1-15,TSA892,TS2,3,9
YNL262W,POL2,pol2-12,TSA20,TS2,3,10
YLR045C,STU2,stu2-11,TSA545,TS2,3,11
YGR099W,TEL2,tel2-7,TSA604,TS2,3,12
YFR031C,SMC2,smc2-8,TSA522,TS2,3,13
YGL022W,STT3,stt3-7,TSA544,TS2,3,14
YBL050W,SEC17,sec17-1,TSA45,TS2,3,15
YDL213C,NOP6,,DMA796,TS2,3,16
YOL034W,SMC5,smc5-6,TSA727,TS2,3,17
YHR052W,CIC1,cic1-2,TSA713,TS2,3,18
YDL105W,NSE4,nse4-ts4,TSA993,TS2,3,19
YHR166C,CDC23,cdc23-4,TSA87,TS2,3,20
YGL092W,NUP145,nup145-r4,TSA977,TS2,3,21
YPR133C,SPN1,spn1-k192n,TSA1011,TS2,3,22
YDR158W,HOM2,,DMA938,TS2,3,23
YMR271C,URA10,,DMA3865,TS2,3,24
YMR271C,URA10,,DMA3865,TS2,4,1
YDL207W,GLE1,gle1-2,TSA919,TS2,4,2
YOR181W,LAS17,las17-13,TSA924,TS2,4,3
YOR257W,CDC31,cdc31-2,TSA151,TS2,4,4
YML001W,YPT7,,DMA3511,TS2,4,5
YLR418C,CDC73,,DMA3477,TS2,4,6
YGL145W,TIP20,tip20-5,TSA271,TS2,4,7
YGL115W,SNF4,,DMA1678,TS2,4,8
YEL055C,POL5,pol5-1,TSA595,TS2,4,9
YDR437W,GPI19,gpi19-2,TSA1014,TS2,4,10
YDL105W,NSE4,nse4-ts3,TSA992,TS2,4,11
YFR004W,RPN11,rpn11-8,TSA521,TS2,4,12
YJL085W,EXO70,exo70-38,TSA848,TS2,4,13
YDL008W,APC11,apc11-13,TSA783,TS2,4,14
YJL035C,TAD2,tad2-5001,TSA1099,TS2,4,15
YDR087C,RRP1,rrp1-1,TSA181,TS2,4,16
YBR109C,CMD1,cmd1-8,TSA157,TS2,4,17
YDR189W,SLY1,sly1-ts,TSA251,TS2,4,18
YNL002C,RLP7,rlp7-5001,TSA1159,TS2,4,19
YKL089W,MIF2,mif2-3,TSA113,TS2,4,20
YNL153C,GIM3,,DMA4055,TS2,4,21
YPL057C,SUR1,,DMA4803,TS2,4,22
YOR075W,UFE1,ufe1-1,TSA212,TS2,4,23
YMR271C,URA10,,DMA3865,TS2,4,24
YMR271C,URA10,,DMA3865,TS2,5,1
YGR211W,ZPR1,zpr1-1,TSA547,TS2,5,2
YDR196C,CAB5,cab5-5001,TSA1204,TS2,5,3
YDL017W,CDC7,cdc7-4,TSA131,TS2,5,4
YAL011W,SWC3,,DMA17,TS2,5,5
YHR036W,BRL1,brl1-c371r,TSA1041,TS2,5,6
YFL034C-B,MOB2,mob2-22,TSA610,TS2,5,7
YLR212C,TUB4,tub4-y445d,TSA717,TS2,5,8
YJR074W,MOG1,,DMA2663,TS2,5,9
YPR175W,DPB2,dpb2-1,TSA349,TS2,5,10
YLR005W,SSL1,ssl1-5001,TSA1132,TS2,5,11
YHR085W,IPI1,ipi1-5001,TSA1217,TS2,5,12
YAR019C,CDC15,cdc15-1,TSA821,TS2,5,13
YDR145W,TAF12,taf12-w486stop,TSA515,TS2,5,14
YBR211C,AME1,ame1-4,TSA716,TS2,5,15
YGR264C,MES1,mes1-1,TSA35,TS2,5,16
YFL009W,CDC4,cdc4-3,TSA334,TS2,5,17
YDR245W,MNN10,,DMA1003,TS2,5,18
YBR142W,MAK5,mak5-5001,TSA1109,TS2,5,19
YKL069W,,,DMA2802,TS2,5,20
YDR156W,RPA14,,DMA940,TS2,5,21
YIR012W,SQT1,sqt1-201,TSA617,TS2,5,22
YPR103W,PRE2,pre2-2,TSA917,TS2,5,23
YMR271C,URA10,,DMA3865,TS2,5,24
YMR271C,URA10,,DMA3865,TS2,6,1
YDL143W,CCT4,cct4-1,TSA729,TS2,6,2
YKR092C,SRP40,,DMA3002,TS2,6,3
YKR002W,PAP1,pap1-1,TSA194,TS2,6,4
YEL034W,HYP2,hyp2-1159,TSA749,TS2,6,5
YBL041W,PRE7,pre7-5001,TSA1064,TS2,6,6
YDR460W,TFB3,tfb3-ts,TSA951,TS2,6,7
YNL075W,IMP4,imp4-2,TSA556,TS2,6,8
YDL111C,RRP42,rrp42-5001,TSA1091,TS2,6,9
YMR296C,LCB1,lcb1-5,TSA600,TS2,6,10
YNL102W,POL1,pol1-ts,TSA343,TS2,6,11
YIL021W,RPB3,rpb3-2,TSA615,TS2,6,12
YLL004W,ORC3,orc3-70,TSA351,TS2,6,13
YJR112W,NNF1,nnf1-77,TSA440,TS2,6,14
YHR012W,VPS29,,DMA2078,TS2,6,15
YFL039C,ACT1,act1-101,TSA136,TS2,6,16
YOR322C,LDB19,,DMA4720,TS2,6,17
YHR024C,MAS2,mas2-10,TSA526,TS2,6,18
YNL126W,SPC98,spc98-5001,TSA1187,TS2,6,19
YIL109C,SEC24,sec24-2,TSA189,TS2,6,20
YIL150C,MCM10,mcm10-43,TSA458,TS2,6,21
YNL006W,LST8,lst8-15,TSA467,TS2,6,22
YJR043C,POL32,,DMA2634,TS2,6,23
YMR271C,URA10,,DMA3865,TS2,6,24
YMR271C,URA10,,DMA3865,TS2,7,1
YHR170W,NMD3,nmd3-4,TSA605,TS2,7,2
YPR178W,PRP4,prp4-1,TSA500,TS2,7,3
YKL049C,CSE4,cse4-1,TSA347,TS2,7,4
YGL130W,CEG1,ceg1-3,TSA94,TS2,7,5
YDR083W,RRP8,,DMA882,TS2,7,6
YKL042W,SPC42,spc42-11,TSA449,TS2,7,7
YPL211W,NIP7,nip7-1,TSA114,TS2,7,8
YDL102W,POL3,cdc2-2,TSA135,TS2,7,9
YKR099W,BAS1,,DMA3018,TS2,7,10
BLANK,BLANK,,,TS2,7,11
YDR013W,PSF1,psf1-1,TSA583,TS2,7,12
YDL165W,CDC36,cdc36-16,TSA314,TS2,7,13
YGR229C,SMI1,,DMA1990,TS2,7,14
YHR178W,STB5,,DMA2213,TS2,7,15
YGR048W,UFD1,ufd1-2,TSA677,TS2,7,16
YOR260W,GCD1,gcd1-5001,TSA1200,TS2,7,17
YHR036W,BRL1,brl1-3231,TSA1039,TS2,7,18
YIL061C,SNP1,snp1-5001,TSA1257,TS2,7,19
YFL039C,ACT1,act1-136,TSA142,TS2,7,20
YFR036W,CDC26,cdc26-1,TSA88,TS2,7,21
YML069W,POB3,pob3-7,TSA629,TS2,7,22
YNL067W,RPL9B,,DMA3975,TS2,7,23
YMR271C,URA10,,DMA3865,TS2,7,24
YMR271C,URA10,,DMA3865,TS2,8,1
YML049C,RSE1,rse1-1,TSA982,TS2,8,2
YER116C,SLX8,,DMA1413,TS2,8,3
YOL069W,NUF2,nuf2-61,TSA755,TS2,8,4
YML023C,NSE5,nse5-ts4,TSA1007,TS2,8,5
YPL190C,NAB3,nab3-11,TSA861,TS2,8,6
YDR127W,ARO1,,DMA916,TS2,8,7
YFL039C,ACT1,act1-121,TSA911,TS2,8,8
YJR073C,OPI3,,DMA2664,TS2,8,9
YKL154W,SRP102,srp102-510,TSA731,TS2,8,10
YKL028W,TFA1,tfa1-21,TSA699,TS2,8,11
YDL003W,MCD1,mcd1-73,TSA70,TS2,8,12
YOR254C,SEC63,sec63-1,TSA231,TS2,8,13
YHR034C,PIH1,,DMA2108,TS2,8,14
YOL144W,NOP8,nop8-101,TSA1025,TS2,8,15
YDR243C,PRP28,prp28-101,TSA574,TS2,8,16
YOL135C,MED7,med7-163,TSA739,TS2,8,17
YER083C,GET2,,DMA1389,TS2,8,18
YPL160W,CDC60,cdc60-ts,TSA922,TS2,8,19
YHR111W,UBA4,,DMA2155,TS2,8,20
YLR440C,SEC39,sec39-1,TSA725,TS2,8,21
YPR103W,PRE2,pre2-75,TSA918,TS2,8,22
YGL066W,SGF73,,DMA1654,TS2,8,23
YMR271C,URA10,,DMA3865,TS2,8,24
YMR271C,URA10,,DMA3865,TS2,9,1
YER092W,IES5,,DMA1381,TS2,9,2
YNL062C,GCD10,gcd10-506,TSA442,TS2,9,3
YDL193W,NUS1,nus1-5001,TSA1223,TS2,9,4
YJR017C,ESS1,ess1-h164r,TSA698,TS2,9,5
YLR436C,ECM30,,DMA3485,TS2,9,6
YOR157C,PUP1,pup1-1,TSA268,TS2,9,7
YDL132W,CDC53,cdc53-1,TSA975,TS2,9,8
YPR161C,SGV1,sgv1-5001,TSA1251,TS2,9,9
YNR051C,BRE5,,DMA4271,TS2,9,10
YIL118W,RHO3,rho3-ser228,TSA836,TS2,9,11
YPR094W,RDS3,rds3-1,TSA1049,TS2,9,12
YGL097W,SRM1,srm1-ts,TSA955,TS2,9,13
YNL021W,HDA1,,DMA3925,TS2,9,14
YFL008W,SMC1,smc1-259,TSA68,TS2,9,15
YIL062C,ARC15,arc15-10,TSA888,TS2,9,16
YMR277W,FCP1,fcp1-1,TSA426,TS2,9,17
YBR193C,MED8,med8-51,TSA741,TS2,9,18
YDL195W,SEC31,sec31-1,TSA852,TS2,9,19
YBR247C,ENP1,enp1-1,TSA542,TS2,9,20
YLR459W,GAB1,gab1-2,TSA201,TS2,9,21
YML015C,TAF11,taf11-ts2,TSA645,TS2,9,22
YOR123C,LEO1,,DMA4542,TS2,9,23
YMR271C,URA10,,DMA3865,TS2,9,24
YMR271C,URA10,,DMA3865,TS2,10,1
YJL072C,PSF2,psf2-5001,TSA1228,TS2,10,2
YLR268W,SEC22,sec22-3,TSA121,TS2,10,3
YOR046C,DBP5,dbp5-1,TSA641,TS2,10,4
YLR298C,YHC1,yhc1-6,TSA842,TS2,10,5
YNL181W,,ynl181w-5014,TSA1213,TS2,10,6
YLL036C,PRP19,prp19-1,TSA247,TS2,10,7
YER125W,RSP5,rsp5-3,TSA465,TS2,10,8
YJL001W,PRE3,pre3-2,TSA292,TS2,10,9
YML121W,GTR1,,DMA3622,TS2,10,10
YGR158C,MTR3,mtr3-ts,TSA614,TS2,10,11
YMR200W,ROT1,rot1-5001,TSA1103,TS2,10,12
YNL263C,YIF1,yif1-td,TSA16,TS2,10,13
YMR296C,LCB1,lcb1-10,TSA606,TS2,10,14
YHR027C,RPN1,rpn1-821,TSA255,TS2,10,15
YLL035W,GRC3,grc3-5001,TSA1167,TS2,10,16
YDR167W,TAF10,taf10-ts34,TSA957,TS2,10,17
YFL037W,TUB2,tub2-443,TSA254,TS2,10,18
YIL046W,MET30,met30-6,TSA948,TS2,10,19
YJL019W,MPS3,mps3-7,TSA929,TS2,10,20
YPL063W,TIM50,tim50-5001,TSA1189,TS2,10,21
YJL090C,DPB11,dpb11-1,TSA302,TS2,10,22
YLR007W,NSE1,nse1-16,TSA1044,TS2,10,23
YMR271C,URA10,,DMA3865,TS2,10,24
YMR271C,URA10,,DMA3865,TS2,11,1
YPR108W,RPN7,rpn7-3,TSA1037,TS2,11,2
YOR035C,SHE4,,DMA4457,TS2,11,3
YGL022W,STT3,stt3-2,TSA551,TS2,11,4
YPL204W,HRR25,hrr25-5001,TSA1196,TS2,11,5
YGL061C,DUO1,duo1-2,TSA239,TS2,11,6
YLR314C,CDC3,cdc3-3,TSA130,TS2,11,7
YGR013W,SNU71,snu71-5001,TSA1121,TS2,11,8
YLR298C,YHC1,yhc1-2,TSA633,TS2,11,9
YJL002C,OST1,ost1-6,TSA735,TS2,11,10
YDR362C,TFC6,tfc6-m1,TSA784,TS2,11,11
YBR254C,TRS20,trs20-5001,TSA1174,TS2,11,12
YPL175W,SPT14,spt14-1-10c,TSA474,TS2,11,13
YBL034C,STU1,stu1-8,TSA454,TS2,11,14
YFR005C,SAD1,sad1-1,TSA700,TS2,11,15
YMR213W,CEF1,cef1-13,TSA702,TS2,11,16
YDR373W,FRQ1,frq1-1,TSA399,TS2,11,17
YMR049C,ERB1,erb1-5001,TSA1102,TS2,11,18
YFL034C-B,MOB2,mob2-14,TSA935,TS2,11,19
YDR054C,CDC34,cdc34-2,TSA308,TS2,11,20
YJR068W,RFC2,rfc2-1,TSA342,TS2,11,21
YKL172W,EBP2,ebp2-1,TSA529,TS2,11,22
YFL034C-B,MOB2,mob2-26,TSA787,TS2,11,23
YMR271C,URA10,,DMA3865,TS2,11,24
YMR271C,URA10,,DMA3865,TS2,12,1
YJR007W,SUI2,sui2-5001,TSA1252,TS2,12,2
YLR314C,CDC3,cdc3-1,TSA885,TS2,12,3
YPL043W,NOP4,nop4-3,TSA660,TS2,12,4
YCR002C,CDC10,cdc10-1,TSA78,TS2,12,5
YDR180W,SCC2,scc2-4,TSA66,TS2,12,6
YPL217C,BMS1,bms1-1,TSA678,TS2,12,7
YIL150C,MCM10,mcm10-1,TSA110,TS2,12,8
YJR141W,,yjr141w-5001,TSA1248,TS2,12,9
YGL048C,RPT6,rpt6-1,TSA906,TS2,12,10
YAL025C,MAK16,mak16-5001,TSA1066,TS2,12,11
YOR294W,RRS1,rrs1-84,TSA688,TS2,12,12
YML069W,POB3,pob3-q308k,TSA847,TS2,12,13
YFL039C,ACT1,act1-2,TSA789,TS2,12,14
YBL105C,PKC1,pkc1-1,TSA537,TS2,12,15
YMR235C,RNA1,rna1-1,TSA118,TS2,12,16
YKL078W,DHR2,dhr2-5001,TSA1192,TS2,12,17
YNL207W,RIO2,rio2-1,TSA267,TS2,12,18
YKL004W,AUR1,aur1-5003,TSA1263,TS2,12,19
YBR167C,POP7,pop7-5001,TSA1074,TS2,12,20
YNR038W,DBP6,dbp6-5001,TSA1165,TS2,12,21
YHR188C,GPI16,gpi16-5001,TSA1166,TS2,12,22
YIL084C,SDS3,,DMA2337,TS2,12,23
YMR271C,URA10,,DMA3865,TS2,12,24
YMR271C,URA10,,DMA3865,TS2,13,1
YPR086W,SUA7,sua7-c149r,TSA832,TS2,13,2
YER012W,PRE1,pre1-1,TSA289,TS2,13,3
YMR078C,CTF18,,DMA3676,TS2,13,4
YGL044C,RNA15,rna15-58,TSA652,TS2,13,5
YFL001W,DEG1,,DMA5289,TS2,13,6
YDL064W,UBC9,ubc9-2,TSA370,TS2,13,7
YGL174W,BUD13,,DMA1707,TS2,13,8
YDL148C,NOP14,nop14-5001,TSA1234,TS2,13,9
YBR153W,RIB7,rib7-5001,TSA1073,TS2,13,10
YDL103C,QRI1,qri1-ts1,TSA859,TS2,13,11
YHR186C,KOG1,kog1-1,TSA291,TS2,13,12
YMR094W,CTF13,ctf13-30,TSA59,TS2,13,13
YDR212W,TCP1,tcp1-1,TSA782,TS2,13,14
YGR094W,VAS1,vas1-5001,TSA1241,TS2,13,15
YJR112W,NNF1,nnf1-17,TSA438,TS2,13,16
YLR212C,TUB4,tub4-d,TSA718,TS2,13,17
YER093C,TSC11,tsc11-7,TSA659,TS2,13,18
YGR116W,SPT6,spt6-14,TSA834,TS2,13,19
YDR123C,INO2,,DMA920,TS2,13,20
YPR103W,PRE2,pre2-v214a,TSA921,TS2,13,21
YBR135W,CKS1,cks1-35,TSA923,TS2,13,22
YGR092W,DBF2,dbf2-3,TSA160,TS2,13,23
YMR271C,URA10,,DMA3865,TS2,13,24
YMR271C,URA10,,DMA3865,TS2,14,1
YBL074C,AAR2,aar2-5001,TSA1108,TS2,14,2
YLR457C,NBP1,nbp1-1,TSA222,TS2,14,3
YDR311W,TFB1,tfb1-6,TSA715,TS2,14,4
YGL055W,OLE1,ole1-m2,TSA506,TS2,14,5
YHR118C,ORC6,orc6-5001,TSA1136,TS2,14,6
YMR005W,TAF4,taf4-18,TSA942,TS2,14,7
YKL006C-A,SFT1,sft1-15,TSA619,TS2,14,8
YMR239C,RNT1,rnt1-47,TSA674,TS2,14,9
YPL124W,SPC29,spc29-3,TSA707,TS2,14,10
YLR249W,YEF3,yef3-f650s,TSA584,TS2,14,11
YDR331W,GPI8,gpi8-5001,TSA1230,TS2,14,12
YFL034C-B,MOB2,mob2-28,TSA936,TS2,14,13
YNL182C,IPI3,ipi3-5001,TSA1193,TS2,14,14
YHR129C,ARP1,,DMA2165,TS2,14,15
YJL174W,KRE9,kre9-5001,TSA1267,TS2,14,16
YKL208W,CBT1,,DMA2913,TS2,14,17
YMR220W,ERG8,erg8-1,TSA320,TS2,14,18
YGR195W,SKI6,ski6-5001,TSA1126,TS2,14,19
YDR081C,PDC2,pdc2-5001,TSA1239,TS2,14,20
YMR033W,ARP9,arp9-1,TSA495,TS2,14,21
YER008C,SEC3,sec3-2,TSA43,TS2,14,22
YMR123W,PKR1,,DMA3715,TS2,14,23
YMR271C,URA10,,DMA3865,TS2,14,24
YMR271C,URA10,,DMA3865,TS2,15,1
YDR170C,SEC7,sec7-1,TSA44,TS2,15,2
YHR030C,SLT2,,DMA2112,TS2,15,3
YMR001C,CDC5,cdc5-1,TSA879,TS2,15,4
YDR182W,CDC1,cdc1-1,TSA31,TS2,15,5
YJR054W,KCH1,,DMA2649,TS2,15,6
YHR083W,SAM35,sam35-2,TSA493,TS2,15,7
YJR072C,NPA3,npa3-5001,TSA1224,TS2,15,8
YDR088C,SLU7,slu7-ts2,TSA657,TS2,15,9
YPR181C,SEC23,sec23-1,TSA900,TS2,15,10
YER168C,CCA1,cca1-1,TSA958,TS2,15,11
YDR201W,SPC19,spc19-5001,TSA1122,TS2,15,12
YDR478W,SNM1,snm1-5001,TSA1184,TS2,15,13
YOR057W,SGT1,sgt1-5,TSA427,TS2,15,14
YPR034W,ARP7,arp7-e411k,TSA930,TS2,15,15
YKL024C,URA6,ura6-6,TSA1034,TS2,15,16
YLR197W,NOP56,nop56-5001,TSA1140,TS2,15,17
YDR145W,TAF12,taf12-l464a,TSA517,TS2,15,18
YMR075W,RCO1,,DMA3677,TS2,15,19
YCR002C,CDC10,cdc10-2,TSA79,TS2,15,20
YDL030W,PRP9,prp9-1,TSA597,TS2,15,21
YML077W,BET5,bet5-5001,TSA1131,TS2,15,22
YDL147W,RPN5,rpn5-5001,TSA1080,TS2,15,23
YMR271C,URA10,,DMA3865,TS2,15,24
YMR271C,URA10,,DMA3865,TS2,16,1
YMR271C,URA10,,DMA3865,TS2,16,2
YMR271C,URA10,,DMA3865,TS2,16,3
YMR271C,URA10,,DMA3865,TS2,16,4
YMR271C,URA10,,DMA3865,TS2,16,5
YMR271C,URA10,,DMA3865,TS2,16,6
YMR271C,URA10,,DMA3865,TS2,16,7
YMR271C,URA10,,DMA3865,TS2,16,8
YMR271C,URA10,,DMA3865,TS2,16,9
YMR271C,URA10,,DMA3865,TS2,16,10
YMR271C,URA10,,DMA3865,TS2,16,11
YMR271C,URA10,,DMA3865,TS2,16,12
YMR271C,URA10,,DMA3865,TS2,16,13
YMR271C,URA10,,DMA3865,TS2,16,14
YMR271C,URA10,,DMA3865,TS2,16,15
YMR271C,URA10,,DMA3865,TS2,16,16
YMR271C,URA10,,DMA3865,TS2,16,17
YMR271C,URA10,,DMA3865,TS2,16,18
YMR271C,URA10,,DMA3865,TS2,16,19
YMR271C,URA10,,DMA3865,TS2,16,20
YMR271C,URA10,,DMA3865,TS2,16,21
YMR271C,URA10,,DMA3865,TS2,16,22
YMR271C,URA10,,DMA3865,TS2,16,23
YMR271C,URA10,,DMA3865,TS2,16,24
YMR271C,URA10,,DMA3865,TS3,1,1
YMR271C,URA10,,DMA3865,TS3,1,2
YMR271C,URA10,,DMA3865,TS3,1,3
YMR271C,URA10,,DMA3865,TS3,1,4
YMR271C,URA10,,DMA3865,TS3,1,5
YMR271C,URA10,,DMA3865,TS3,1,6
YMR271C,URA10,,DMA3865,TS3,1,7
YMR271C,URA10,,DMA3865,TS3,1,8
YMR271C,URA10,,DMA3865,TS3,1,9
YMR271C,URA10,,DMA3865,TS3,1,10
YMR271C,URA10,,DMA3865,TS3,1,11
YMR271C,URA10,,DMA3865,TS3,1,12
YMR271C,URA10,,DMA3865,TS3,1,13
YMR271C,URA10,,DMA3865,TS3,1,14
YMR271C,URA10,,DMA3865,TS3,1,15
YMR271C,URA10,,DMA3865,TS3,1,16
YMR271C,URA10,,DMA3865,TS3,1,17
YMR271C,URA10,,DMA3865,TS3,1,18
YMR271C,URA10,,DMA3865,TS3,1,19
YMR271C,URA10,,DMA3865,TS3,1,20
YMR271C,URA10,,DMA3865,TS3,1,21
YMR271C,URA10,,DMA3865,TS3,1,22
YMR271C,URA10,,DMA3865,TS3,1,23
YMR271C,URA10,,DMA3865,TS3,1,24
YMR271C,URA10,,DMA3865,TS3,2,1
YBL040C,ERD2,erd2-5001,TSA1072,TS3,2,2
YLR298C,YHC1,yhc1-3,TSA840,TS3,2,3
YGL065C,ALG2,alg2-1,TSA461,TS3,2,4
YDR310C,SUM1,,DMA1063,TS3,2,5
YER168C,CCA1,cca1-5001,TSA1114,TS3,2,6
YML128C,MSC1,,DMA3618,TS3,2,7
YER023W,PRO3,pro3-5001,TSA1082,TS3,2,8
YLR008C,PAM18,pam18-1,TSA501,TS3,2,9
YGR113W,DAM1,dam1-9,TSA243,TS3,2,10
YDR437W,GPI19,gpi19-5001,TSA1179,TS3,2,11
YKL210W,UBA1,uba1-1,TSA191,TS3,2,12
YDL207W,GLE1,gle1-4,TSA920,TS3,2,13
YDL017W,CDC7,cdc7-1,TSA880,TS3,2,14
YGR047C,TFC4,tfc4-5001,TSA1240,TS3,2,15
YBR196C,PGI1,pgi1-2,TSA91,TS3,2,16
YPL255W,BBP1,bbp1-2,TSA864,TS3,2,17
YJR076C,CDC11,cdc11-5,TSA84,TS3,2,18
YNL163C,RIA1,ria1-ts,TSA1055,TS3,2,19
YIL004C,BET1,bet1-1,TSA792,TS3,2,20
YIL008W,URM1,,DMA2255,TS3,2,21
YKL018W,SWD2,swd2-ts1,TSA173,TS3,2,22
YMR134W,ERG29,erg29-5001,TSA1209,TS3,2,23
YMR271C,URA10,,DMA3865,TS3,2,24
YMR271C,URA10,,DMA3865,TS3,3,1
YDR208W,MSS4,mss4-103,TSA129,TS3,3,2
YMR235C,RNA1,rna1-s116f,TSA172,TS3,3,3
YJL047C,RTT101,,DMA2463,TS3,3,4
YJR139C,HOM6,,DMA2730,TS3,3,5
YER003C,PMI40,pmi40-5001,TSA1081,TS3,3,6
YBR164C,ARL1,,DMA318,TS3,3,7
YJL011C,RPC17,rpc17-5001,TSA1270,TS3,3,8
YPR018W,RLF2,,DMA5036,TS3,3,9
YPR088C,SRP54,srp54-5001,TSA1233,TS3,3,10
YLR298C,YHC1,yhc1-7,TSA647,TS3,3,11
YGL155W,CDC43,cdc43-2,TSA333,TS3,3,12
YMR224C,MRE11,,DMA3806,TS3,3,13
YMR263W,SAP30,,DMA3870,TS3,3,14
YLR105C,SEN2,sen2-1,TSA676,TS3,3,15
YER161C,SPT2,,DMA1464,TS3,3,16
YPR103W,PRE2,pre2-1,TSA915,TS3,3,17
YDL126C,CDC48,cdc48-3,TSA208,TS3,3,18
YCL004W,PGS1,pgs1-5006,TSA1260,TS3,3,19
YER136W,GDI1,gdi1-1,TSA64,TS3,3,20
YGL048C,RPT6,rpt6-25,TSA186,TS3,3,21
YDR449C,UTP6,utp6-5001,TSA1255,TS3,3,22
YOR194C,TOA1,toa1-5001,TSA1185,TS3,3,23
YMR271C,URA10,,DMA3865,TS3,3,24
YMR271C,URA10,,DMA3865,TS3,4,1
YFL008W,SMC1,smc1-2,TSA321,TS3,4,2
YKL197C,PEX1,,DMA2900,TS3,4,3
YHR036W,BRL1,brl1-2221,TSA1038,TS3,4,4
YOR275C,RIM20,,DMA4677,TS3,4,5
YDR166C,SEC5,sec5-24,TSA51,TS3,4,6
YKL112W,ABF1,abf1-102,TSA319,TS3,4,7
YCL061C,MRC1,,DMA522,TS3,4,8
YNR017W,TIM23,tim23-5001,TSA1168,TS3,4,9
YKL125W,RRN3,rrn3-s213p,TSA527,TS3,4,10
YOR181W,LAS17,las17-14,TSA230,TS3,4,11
YLR319C,BUD6,,DMA3370,TS3,4,12
YBL084C,CDC27,cdc27-2,TSA90,TS3,4,13
YLL050C,COF1,cof1-5,TSA234,TS3,4,14
YFL039C,ACT1,act1-159,TSA910,TS3,4,15
YGR092W,DBF2,dbf2-1,TSA158,TS3,4,16
YPL128C,TBF1,tbf1-5001,TSA1199,TS3,4,17
YPL028W,ERG10,erg10-1,TSA531,TS3,4,18
YNL061W,NOP2,nop2-3,TSA624,TS3,4,19
YMR268C,PRP24,prp24-ts,TSA402,TS3,4,20
YIL046W,MET30,met30-9,TSA947,TS3,4,21
YOR326W,MYO2,myo2-16,TSA337,TS3,4,22
YDL103C,QRI1,qri1-5001,TSA1093,TS3,4,23
YMR271C,URA10,,DMA3865,TS3,4,24
YMR271C,URA10,,DMA3865,TS3,5,1
YOL123W,HRP1,hrp1-1,TSA960,TS3,5,2
YLR310C,CDC25,cdc25-2,TSA29,TS3,5,3
YOR329C,SCD5,scd5-d338,TSA569,TS3,5,4
YNL216W,RAP1,rap1-2,TSA559,TS3,5,5
YLR291C,GCD7,gcd7-5001,TSA1149,TS3,5,6
YGL130W,CEG1,ceg1-34,TSA358,TS3,5,7
YGL022W,STT3,stt3-1,TSA790,TS3,5,8
YLR186W,EMG1,emg1-1,TSA1020,TS3,5,9
YPR082C,DIB1,dib1-5001,TSA1237,TS3,5,10
YBR152W,SPP381,spp381-5001,TSA1075,TS3,5,11
YBL076C,ILS1,ils1-1,TSA275,TS3,5,12
YIR010W,DSN1,dsn1-8,TSA436,TS3,5,13
